ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
17540;Female;*;*;*;*;*;*;Other;<=50K
17541;Female;*;*;*;*;*;*;Technical;<=50K
17542;Female;*;*;*;*;*;*;Other;<=50K
17543;Female;*;*;*;*;*;*;Other;<=50K
17544;Female;*;*;*;*;*;*;Other;<=50K
17545;Female;*;*;*;*;*;*;Technical;<=50K
17546;Female;*;*;*;*;*;*;Other;>50K
17547;Male;*;*;spouse present;*;*;*;Technical;<=50K
17548;Female;*;*;*;*;*;*;Technical;<=50K
17549;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17550;Male;*;*;spouse present;*;*;*;Other;>50K
17551;Female;*;*;*;*;*;*;Other;<=50K
17552;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17553;Female;*;*;*;*;*;*;Other;<=50K
17554;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17555;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17556;Male;*;*;spouse present;*;*;*;Technical;<=50K
17557;Female;*;*;*;*;*;*;Other;<=50K
17558;Male;*;*;spouse present;*;*;*;Other;>50K
17559;Male;*;*;spouse not present;*;*;*;Technical;>50K
17560;Female;*;*;*;*;*;*;Other;<=50K
17561;Female;*;*;*;*;*;*;Nontechnical;<=50K
17562;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17563;Male;*;*;spouse present;*;*;*;Technical;>50K
17564;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17565;Male;*;*;spouse present;*;*;*;Other;<=50K
17566;Female;*;*;*;*;*;*;Technical;<=50K
17567;Male;*;*;spouse present;*;*;*;Other;<=50K
17568;Male;*;*;spouse present;*;*;*;Other;<=50K
17569;Male;*;*;spouse present;*;*;*;Technical;<=50K
17570;Male;*;*;spouse present;*;*;*;Technical;>50K
17571;Male;*;*;spouse not present;*;*;*;Other;<=50K
17572;Female;*;*;*;*;*;*;Nontechnical;<=50K
17573;Female;*;*;*;*;*;*;Other;<=50K
17574;Male;*;*;spouse present;*;*;*;Other;<=50K
17575;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17576;Male;*;*;spouse present;*;*;*;Technical;>50K
17577;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17578;Female;*;*;*;*;*;*;Other;<=50K
17579;Female;*;*;*;*;*;*;Technical;<=50K
17580;Male;*;*;spouse present;*;*;*;Other;<=50K
17581;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17582;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17583;Female;*;*;*;*;*;*;Nontechnical;<=50K
17584;Female;*;*;*;*;*;*;Other;<=50K
17585;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17586;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17587;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17588;Female;*;*;*;*;*;*;Nontechnical;<=50K
17589;Male;*;*;spouse present;*;*;*;Other;<=50K
17590;Female;*;*;*;*;*;*;Nontechnical;<=50K
17591;Male;*;*;spouse present;*;*;*;Other;<=50K
17592;Female;*;*;*;*;*;*;Other;<=50K
17593;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17594;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17595;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17596;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17597;Male;*;*;spouse present;*;*;*;Other;<=50K
17598;Female;*;*;*;*;*;*;Technical;<=50K
17599;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17600;Male;*;*;spouse present;*;*;*;Technical;>50K
17601;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17602;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17603;Female;*;*;*;*;*;*;Other;<=50K
17604;Female;*;*;*;*;*;*;Technical;<=50K
17605;Female;*;*;*;*;*;*;Other;<=50K
17606;Female;*;*;*;*;*;*;Nontechnical;<=50K
17607;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17608;Female;*;*;*;*;*;*;Other;<=50K
17609;Male;*;*;spouse not present;*;*;*;Other;>50K
17610;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17611;Male;*;*;spouse not present;*;*;*;Other;<=50K
17612;Male;*;*;spouse present;*;*;*;Technical;>50K
17613;Male;*;*;spouse present;*;*;*;Technical;>50K
17614;Female;*;*;*;*;*;*;Other;<=50K
17615;Female;*;*;*;*;*;*;Technical;<=50K
17616;Female;*;*;*;*;*;*;Technical;>50K
17617;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17618;Female;*;*;*;*;*;*;Other;<=50K
17619;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17620;Female;*;*;*;*;*;*;Technical;<=50K
17621;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17622;Male;*;*;spouse present;*;*;*;Other;<=50K
17623;Male;*;*;spouse present;*;*;*;Technical;<=50K
17624;Male;*;*;spouse present;*;*;*;Technical;<=50K
17625;Male;*;*;spouse present;*;*;*;Technical;>50K
17626;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17627;Male;*;*;spouse not present;*;*;*;Other;<=50K
17628;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17629;Female;*;*;*;*;*;*;Other;<=50K
17630;Female;*;*;*;*;*;*;Nontechnical;<=50K
17631;Male;*;*;spouse present;*;*;*;Technical;<=50K
17632;Male;*;*;spouse not present;*;*;*;Other;<=50K
17633;Male;*;*;spouse present;*;*;*;Technical;>50K
17634;Male;*;*;spouse not present;*;*;*;Technical;>50K
17635;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17636;Male;*;*;spouse present;*;*;*;Technical;>50K
17637;Female;*;*;*;*;*;*;Other;<=50K
17638;Female;*;*;*;*;*;*;Other;>50K
17639;Male;*;*;spouse present;*;*;*;Other;>50K
17640;Male;*;*;spouse present;*;*;*;Technical;>50K
17641;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17642;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17643;Male;*;*;spouse present;*;*;*;Other;<=50K
17644;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17645;Female;*;*;*;*;*;*;Other;<=50K
17646;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17647;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17648;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17649;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17650;Female;*;*;*;*;*;*;Technical;<=50K
17651;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17652;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17653;Female;*;*;*;*;*;*;Technical;<=50K
17654;Female;*;*;*;*;*;*;Other;<=50K
17655;Female;*;*;*;*;*;*;Technical;<=50K
17656;Female;*;*;*;*;*;*;Nontechnical;<=50K
17657;Male;*;*;spouse present;*;*;*;Technical;<=50K
17658;Female;*;*;*;*;*;*;Nontechnical;<=50K
17659;Female;*;*;*;*;*;*;Other;<=50K
17660;Male;*;*;spouse present;*;*;*;Technical;<=50K
17661;Male;*;*;spouse not present;*;*;*;Other;<=50K
17662;Female;*;*;*;*;*;*;Technical;<=50K
17663;Female;*;*;*;*;*;*;Other;<=50K
17664;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17665;Female;*;*;*;*;*;*;Technical;<=50K
17666;Female;*;*;*;*;*;*;Nontechnical;<=50K
17667;Male;*;*;spouse not present;*;*;*;Other;<=50K
17668;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17669;Female;*;*;*;*;*;*;Technical;<=50K
17670;Female;*;*;*;*;*;*;Technical;<=50K
17671;Male;*;*;spouse present;*;*;*;Technical;<=50K
17672;Male;*;*;spouse present;*;*;*;Other;<=50K
17673;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17674;Male;*;*;spouse present;*;*;*;Technical;>50K
17675;Female;*;*;*;*;*;*;Other;>50K
17676;Female;*;*;*;*;*;*;Technical;<=50K
17677;Female;*;*;*;*;*;*;Other;<=50K
17678;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17679;Male;*;*;spouse present;*;*;*;Technical;<=50K
17680;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17681;Male;*;*;spouse present;*;*;*;Technical;<=50K
17682;Female;*;*;*;*;*;*;Other;<=50K
17683;Female;*;*;*;*;*;*;Technical;>50K
17684;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17685;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17686;Female;*;*;*;*;*;*;Other;<=50K
17687;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17688;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17689;Female;*;*;*;*;*;*;Other;>50K
17690;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17691;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17692;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17693;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17694;Female;*;*;*;*;*;*;Technical;<=50K
17695;Female;*;*;*;*;*;*;Other;<=50K
17696;Female;*;*;*;*;*;*;Nontechnical;<=50K
17697;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17698;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17699;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17700;Male;*;*;spouse not present;*;*;*;Other;<=50K
17701;Female;*;*;*;*;*;*;Technical;<=50K
17702;Male;*;*;spouse present;*;*;*;Technical;<=50K
17703;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17704;Female;*;*;*;*;*;*;Nontechnical;<=50K
17705;Female;*;*;*;*;*;*;Other;<=50K
17706;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17707;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17708;Female;*;*;*;*;*;*;Other;<=50K
17709;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17710;Female;*;*;*;*;*;*;Other;<=50K
17711;Female;*;*;*;*;*;*;Technical;<=50K
17712;Male;*;*;spouse present;*;*;*;Other;<=50K
17713;Female;*;*;*;*;*;*;Other;<=50K
17714;Female;*;*;*;*;*;*;Nontechnical;<=50K
17715;Female;*;*;*;*;*;*;Nontechnical;<=50K
17716;Female;*;*;*;*;*;*;Technical;<=50K
17717;Male;*;*;spouse present;*;*;*;Technical;<=50K
17718;Female;*;*;*;*;*;*;Other;<=50K
17719;Male;*;*;spouse present;*;*;*;Other;<=50K
17720;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17721;Female;*;*;*;*;*;*;Technical;<=50K
17722;Male;*;*;spouse present;*;*;*;Other;<=50K
17723;Female;*;*;*;*;*;*;Other;<=50K
17724;Male;*;*;spouse present;*;*;*;Technical;>50K
17725;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17726;Female;*;*;*;*;*;*;Other;<=50K
17727;Female;*;*;*;*;*;*;Other;<=50K
17728;Female;*;*;*;*;*;*;Technical;<=50K
17729;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17730;Male;*;*;spouse present;*;*;*;Technical;<=50K
17731;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17732;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17733;Female;*;*;*;*;*;*;Nontechnical;<=50K
17734;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17735;Female;*;*;*;*;*;*;Other;<=50K
17736;Male;*;*;spouse present;*;*;*;Technical;<=50K
17737;Male;*;*;spouse not present;*;*;*;Other;<=50K
17738;Male;*;*;spouse present;*;*;*;Technical;<=50K
17739;Female;*;*;*;*;*;*;Technical;<=50K
17740;Male;*;*;spouse present;*;*;*;Technical;<=50K
17741;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17742;Male;*;*;spouse not present;*;*;*;Other;>50K
17743;Female;*;*;*;*;*;*;Other;<=50K
17744;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17745;Female;*;*;*;*;*;*;Technical;>50K
17746;Female;*;*;*;*;*;*;Nontechnical;<=50K
17747;Female;*;*;*;*;*;*;Nontechnical;<=50K
17748;Male;*;*;spouse present;*;*;*;Technical;<=50K
17749;Female;*;*;*;*;*;*;Other;<=50K
17750;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17751;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17752;Male;*;*;spouse not present;*;*;*;Other;<=50K
17753;Male;*;*;spouse present;*;*;*;Technical;<=50K
17754;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17755;Male;*;*;spouse present;*;*;*;Technical;>50K
17756;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17757;Female;*;*;*;*;*;*;Technical;>50K
17758;Male;*;*;spouse present;*;*;*;Other;<=50K
17759;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17760;Female;*;*;*;*;*;*;Technical;<=50K
17761;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17762;Male;*;*;spouse not present;*;*;*;Other;<=50K
17763;Male;*;*;spouse present;*;*;*;Technical;<=50K
17764;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17765;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17766;Male;*;*;spouse present;*;*;*;Other;<=50K
17767;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17768;Female;*;*;*;*;*;*;Other;<=50K
17769;Female;*;*;*;*;*;*;Technical;<=50K
17770;Male;*;*;spouse not present;*;*;*;Other;<=50K
17771;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17772;Male;*;*;spouse not present;*;*;*;Other;<=50K
17773;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17774;Male;*;*;spouse not present;*;*;*;Other;<=50K
17775;Female;*;*;*;*;*;*;Other;<=50K
17776;Female;*;*;*;*;*;*;Nontechnical;<=50K
17777;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17778;Male;*;*;spouse present;*;*;*;Other;<=50K
17779;Female;*;*;*;*;*;*;Nontechnical;<=50K
17780;Male;*;*;spouse present;*;*;*;Other;>50K
17781;Female;*;*;*;*;*;*;Other;<=50K
17782;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17783;Female;*;*;*;*;*;*;Nontechnical;<=50K
17784;Female;*;*;*;*;*;*;Technical;<=50K
17785;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17786;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17787;Male;*;*;spouse present;*;*;*;Technical;<=50K
17788;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17789;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17790;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17791;Female;*;*;*;*;*;*;Other;>50K
17792;Male;*;*;spouse present;*;*;*;Other;<=50K
17793;Female;*;*;*;*;*;*;Nontechnical;<=50K
17794;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17795;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17796;Male;*;*;spouse present;*;*;*;Technical;>50K
17797;Female;*;*;*;*;*;*;Other;<=50K
17798;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17799;Female;*;*;*;*;*;*;Other;<=50K
17800;Female;*;*;*;*;*;*;Other;>50K
17801;Male;*;*;spouse present;*;*;*;Technical;<=50K
17802;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17803;Male;*;*;spouse not present;*;*;*;Other;<=50K
17804;Female;*;*;*;*;*;*;Other;<=50K
17805;Female;*;*;*;*;*;*;Other;<=50K
17806;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17807;Female;*;*;*;*;*;*;Technical;<=50K
17808;Female;*;*;*;*;*;*;Other;<=50K
17809;Male;*;*;spouse not present;*;*;*;Other;<=50K
17810;Female;*;*;*;*;*;*;Nontechnical;<=50K
17811;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17812;Male;*;*;spouse present;*;*;*;Technical;>50K
17813;Male;*;*;spouse not present;*;*;*;Other;<=50K
17814;Male;*;*;spouse present;*;*;*;Other;<=50K
17815;Female;*;*;*;*;*;*;Nontechnical;<=50K
17816;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17817;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17818;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17819;Male;*;*;spouse not present;*;*;*;Other;<=50K
17820;Female;*;*;*;*;*;*;Other;<=50K
17821;Female;*;*;*;*;*;*;Other;<=50K
17822;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17823;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17824;Male;*;*;spouse present;*;*;*;Technical;<=50K
17825;Male;*;*;spouse present;*;*;*;Technical;<=50K
17826;Female;*;*;*;*;*;*;Other;<=50K
17827;Female;*;*;*;*;*;*;Other;<=50K
17828;Female;*;*;*;*;*;*;Other;<=50K
17829;Female;*;*;*;*;*;*;Technical;<=50K
17830;Female;*;*;*;*;*;*;Other;<=50K
17831;Female;*;*;*;*;*;*;Nontechnical;<=50K
17832;Female;*;*;*;*;*;*;Other;<=50K
17833;Female;*;*;*;*;*;*;Technical;<=50K
17834;Female;*;*;*;*;*;*;Other;<=50K
17835;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17836;Female;*;*;*;*;*;*;Other;<=50K
17837;Female;*;*;*;*;*;*;Other;<=50K
17838;Female;*;*;*;*;*;*;Other;<=50K
17839;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17840;Female;*;*;*;*;*;*;Nontechnical;<=50K
17841;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17842;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17843;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
17844;Male;*;*;spouse present;*;*;*;Other;>50K
17845;Female;*;*;*;*;*;*;Nontechnical;<=50K
17846;Male;*;*;spouse present;*;*;*;Other;>50K
17847;Female;*;*;*;*;*;*;Nontechnical;>50K
17848;Male;*;*;spouse present;*;*;*;Technical;<=50K
17849;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17850;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17851;Male;*;*;spouse present;*;*;*;Technical;<=50K
17852;Male;*;*;spouse not present;*;*;*;Other;<=50K
17853;Female;*;*;*;*;*;*;Nontechnical;<=50K
17854;Female;*;*;*;*;*;*;Technical;<=50K
17855;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17856;Male;*;*;spouse present;*;*;*;Technical;<=50K
17857;Female;*;*;*;*;*;*;Technical;<=50K
17858;Female;*;*;*;*;*;*;Other;<=50K
17859;Female;*;*;*;*;*;*;Other;<=50K
17860;Female;*;*;*;*;*;*;Nontechnical;<=50K
17861;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17862;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17863;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17864;Female;*;*;*;*;*;*;Other;<=50K
17865;Female;*;*;*;*;*;*;Technical;<=50K
17866;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17867;Female;*;*;*;*;*;*;Nontechnical;<=50K
17868;Female;*;*;*;*;*;*;Technical;<=50K
17869;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17870;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17871;Female;*;*;*;*;*;*;Nontechnical;>50K
17872;Male;*;*;spouse present;*;*;*;Technical;>50K
17873;Male;*;*;spouse present;*;*;*;Technical;>50K
17874;Male;*;*;spouse present;*;*;*;Other;<=50K
17875;Female;*;*;*;*;*;*;Other;<=50K
17876;Male;*;*;spouse not present;*;*;*;Other;<=50K
17877;Female;*;*;*;*;*;*;Nontechnical;<=50K
17878;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17879;Female;*;*;*;*;*;*;Nontechnical;<=50K
17880;Female;*;*;*;*;*;*;Nontechnical;<=50K
17881;Male;*;*;spouse present;*;*;*;Technical;>50K
17882;Male;*;*;spouse present;*;*;*;Technical;>50K
17883;Female;*;*;*;*;*;*;Other;<=50K
17884;Male;*;*;spouse present;*;*;*;Technical;>50K
17885;Female;*;*;*;*;*;*;Other;<=50K
17886;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17887;Female;*;*;*;*;*;*;Nontechnical;<=50K
17888;Male;*;*;spouse present;*;*;*;Other;>50K
17889;Male;*;*;spouse present;*;*;*;Technical;<=50K
17890;Female;*;*;*;*;*;*;Technical;<=50K
17891;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17892;Male;*;*;spouse not present;*;*;*;Other;<=50K
17893;Female;*;*;*;*;*;*;Other;<=50K
17894;Male;*;*;spouse not present;*;*;*;Other;<=50K
17895;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17896;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17897;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17898;Male;*;*;spouse present;*;*;*;Technical;<=50K
17899;Male;*;*;spouse present;*;*;*;Technical;>50K
17900;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17901;Female;*;*;*;*;*;*;Other;<=50K
17902;Male;*;*;spouse present;*;*;*;Other;>50K
17903;Female;*;*;*;*;*;*;Other;<=50K
17904;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17905;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17906;Female;*;*;*;*;*;*;Nontechnical;<=50K
17907;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17908;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17909;Female;*;*;*;*;*;*;Nontechnical;<=50K
17910;Male;*;*;spouse not present;*;*;*;Technical;>50K
17911;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17912;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17913;Male;*;*;spouse present;*;*;*;Technical;<=50K
17914;Male;*;*;spouse present;*;*;*;Technical;<=50K
17915;Female;*;*;*;*;*;*;Other;<=50K
17916;Male;*;*;spouse present;*;*;*;Technical;<=50K
17917;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17918;Male;*;*;spouse present;*;*;*;Technical;<=50K
17919;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17920;Female;*;*;*;*;*;*;Other;<=50K
17921;Female;*;*;*;*;*;*;Other;<=50K
17922;Male;*;*;spouse not present;*;*;*;Other;<=50K
17923;Female;*;*;*;*;*;*;Other;<=50K
17924;Female;*;*;*;*;*;*;Other;>50K
17925;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17926;Female;*;*;*;*;*;*;Nontechnical;<=50K
17927;Female;*;*;*;*;*;*;Nontechnical;<=50K
17928;Male;*;*;spouse present;*;*;*;Technical;>50K
17929;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17930;Male;*;*;spouse present;*;*;*;Technical;<=50K
17931;Male;*;*;spouse present;*;*;*;Technical;<=50K
17932;Female;*;*;*;*;*;*;Other;<=50K
17933;Male;*;*;spouse not present;*;*;*;Technical;>50K
17934;Female;*;*;*;*;*;*;Technical;>50K
17935;Male;*;*;spouse present;*;*;*;Technical;>50K
17936;Male;*;*;spouse present;*;*;*;Other;>50K
17937;Female;*;*;*;*;*;*;Technical;<=50K
17938;Female;*;*;*;*;*;*;Technical;<=50K
17939;Female;*;*;*;*;*;*;Other;<=50K
17940;Female;*;*;*;*;*;*;Technical;<=50K
17941;Male;*;*;spouse present;*;*;*;Technical;<=50K
17942;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17943;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17944;Female;*;*;*;*;*;*;Technical;>50K
17945;Female;*;*;*;*;*;*;Other;<=50K
17946;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17947;Male;*;*;spouse present;*;*;*;Technical;>50K
17948;Male;*;*;spouse present;*;*;*;Other;>50K
17949;Male;*;*;spouse not present;*;*;*;Technical;>50K
17950;Male;*;*;spouse present;*;*;*;Technical;>50K
17951;Female;*;*;*;*;*;*;Nontechnical;<=50K
17952;Male;*;*;spouse not present;*;*;*;Other;<=50K
17953;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17954;Female;*;*;*;*;*;*;Nontechnical;<=50K
17955;Male;*;*;spouse not present;*;*;*;Other;<=50K
17956;Female;*;*;*;*;*;*;Other;<=50K
17957;Female;*;*;*;*;*;*;Technical;<=50K
17958;Female;*;*;*;*;*;*;Technical;>50K
17959;Male;*;*;spouse present;*;*;*;Other;<=50K
17960;Male;*;*;spouse not present;*;*;*;Other;<=50K
17961;Male;*;*;spouse present;*;*;*;Technical;<=50K
17962;Male;*;*;spouse present;*;*;*;Technical;>50K
17963;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17964;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17965;Male;*;*;spouse present;*;*;*;Technical;<=50K
17966;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
17967;Male;*;*;spouse present;*;*;*;Technical;>50K
17968;Female;*;*;*;*;*;*;Other;<=50K
17969;Male;*;*;spouse present;*;*;*;Technical;<=50K
17970;Male;*;*;spouse present;*;*;*;Technical;<=50K
17971;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
17972;Female;*;*;*;*;*;*;Other;<=50K
17973;Male;*;*;spouse not present;*;*;*;Technical;<=50K
17974;Male;*;*;spouse present;*;*;*;Other;<=50K
17975;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
17976;Female;*;*;*;*;*;*;Technical;<=50K
17977;Female;*;*;*;*;*;*;Nontechnical;<=50K
